time,state_0
0,1.0
0.016,0.9999911111111112
0.032,0.9999822223012346
0.048,0.9999733335703697
0.064,0.9999644449185157
0.08,0.9999555563456719
0.096,0.9999466678518377
0.112,0.9999377794370123
0.128,0.9999288911011951
0.14400000000000002,0.9999200028443853
0.16000000000000003,0.9999111146665822
0.17600000000000005,0.9999022265677852
0.19200000000000006,0.9998933385479934
0.20800000000000007,0.9998844506072063
0.2240000000000001,0.9998755627454231
0.2400000000000001,0.9998666749626431
0.2560000000000001,0.9998577872588656
0.27200000000000013,0.99984889963409
0.28800000000000014,0.9998400120883154
0.30400000000000016,0.9998311246215413
0.3200000000000002,0.999822237233767
0.3360000000000002,0.9998133499249915
0.3520000000000002,0.9998044626952144
0.3680000000000002,0.9997955755444349
0.38400000000000023,0.9997866884726523
0.40000000000000024,0.9997778014798658
0.41600000000000026,0.9997689145660749
0.4320000000000003,0.9997600277312787
0.4480000000000003,0.9997511409754767
0.4640000000000003,0.999742254298668
0.4800000000000003,0.9997333677008521
0.49600000000000033,0.9997244811820281
0.5120000000000003,0.9997155947421953
0.5280000000000004,0.9997067083813531
0.5440000000000004,0.9996978220995009
0.5600000000000004,0.9996889358966378
0.5760000000000004,0.9996800497727631
0.5920000000000004,0.9996711637278762
0.6080000000000004,0.9996622777619765
0.6240000000000004,0.9996533918750631
0.6400000000000005,0.9996445060671353
0.6560000000000005,0.9996356203381924
0.6720000000000005,0.9996267346882338
0.6880000000000005,0.9996178491172588
0.7040000000000005,0.9996089636252666
0.7200000000000005,0.9996000782122566
0.7360000000000005,0.9995911928782281
0.7520000000000006,0.9995823076231802
0.7680000000000006,0.9995734224471124
0.7840000000000006,0.999564537350024
0.8000000000000006,0.9995556523319142
0.8160000000000006,0.9995467673927824
0.8320000000000006,0.9995378825326278
0.8480000000000006,0.9995289977514497
0.8640000000000007,0.9995201130492474
0.8800000000000007,0.9995112284260202
0.8960000000000007,0.9995023438817676
0.9120000000000007,0.9994934594164887
0.9280000000000007,0.9994845750301827
0.9440000000000007,0.9994756907228491
0.9600000000000007,0.9994668064944872
0.9760000000000008,0.9994579223450961
0.9920000000000008,0.9994490382746752
1.0080000000000007,0.9994401542832239
1.0240000000000007,0.9994312703707413
1.0400000000000007,0.9994223865372269
1.0560000000000007,0.9994135027826799
1.0720000000000007,0.9994046191070997
1.0880000000000007,0.9993957355104853
1.1040000000000008,0.9993868519928364
1.1200000000000008,0.9993779685541521
1.1360000000000008,0.9993690851944316
1.1520000000000008,0.9993602019136743
1.1680000000000008,0.9993513187118794
1.1840000000000008,0.9993424355890465
1.2000000000000008,0.9993335525451745
1.2160000000000009,0.999324669580263
1.2320000000000009,0.9993157866943112
1.2480000000000009,0.9993069038873184
1.264000000000001,0.9992980211592838
1.280000000000001,0.9992891385102068
1.296000000000001,0.9992802559400867
1.312000000000001,0.9992713734489228
1.328000000000001,0.9992624910367144
1.344000000000001,0.9992536087034607
1.360000000000001,0.9992447264491611
1.376000000000001,0.9992358442738148
1.392000000000001,0.9992269621774214
1.408000000000001,0.9992180801599798
1.424000000000001,0.9992091982214895
1.440000000000001,0.9992003163619497
1.456000000000001,0.9991914345813598
1.472000000000001,0.9991825528797191
1.488000000000001,0.9991736712570268
1.5040000000000011,0.9991647897132824
1.5200000000000011,0.9991559082484849
1.5360000000000011,0.9991470268626338
1.5520000000000012,0.9991381455557283
1.5680000000000012,0.9991292643277678
1.5840000000000012,0.9991203831787516
1.6000000000000012,0.9991115021086789
1.6160000000000012,0.9991026211175491
1.6320000000000012,0.9990937402053613
1.6480000000000012,0.9990848593721151
1.6640000000000013,0.9990759786178096
1.6800000000000013,0.9990670979424441
1.6960000000000013,0.999058217346018
1.7120000000000013,0.9990493368285305
1.7280000000000013,0.9990404563899808
1.7440000000000013,0.9990315760303685
1.7600000000000013,0.9990226957496927
1.7760000000000014,0.9990138155479528
1.7920000000000014,0.9990049354251479
1.8080000000000014,0.9989960553812774
1.8240000000000014,0.9989871754163407
1.8400000000000014,0.998978295530337
1.8560000000000014,0.9989694157232656
1.8720000000000014,0.9989605359951258
1.8880000000000015,0.998951656345917
1.9040000000000015,0.9989427767756384
1.9200000000000015,0.9989338972842893
1.9360000000000015,0.9989250178718689
1.9520000000000015,0.9989161385383768
1.9680000000000015,0.998907259283812
1.9840000000000015,0.9988983801081739
2.0000000000000013,0.9988895010114618
2.0160000000000013,0.998880621993675
2.0320000000000014,0.9988717430548129
2.0480000000000014,0.9988628641948746
2.0640000000000014,0.9988539854138595
2.0800000000000014,0.998845106711767
2.0960000000000014,0.9988362280885962
2.1120000000000014,0.9988273495443465
2.1280000000000014,0.9988184710790172
2.1440000000000015,0.9988095926926076
2.1600000000000015,0.998800714385117
2.1760000000000015,0.9987918361565447
2.1920000000000015,0.9987829580068899
2.2080000000000015,0.9987740799361521
2.2240000000000015,0.9987652019443304
2.2400000000000015,0.9987563240314242
2.2560000000000016,0.9987474461974328
2.2720000000000016,0.9987385684423555
2.2880000000000016,0.9987296907661916
2.3040000000000016,0.9987208131689403
2.3200000000000016,0.998711935650601
2.3360000000000016,0.998703058211173
2.3520000000000016,0.9986941808506555
2.3680000000000017,0.9986853035690479
2.3840000000000017,0.9986764263663496
2.4000000000000017,0.9986675492425596
2.4160000000000017,0.9986586721976775
2.4320000000000017,0.9986497952317024
2.4480000000000017,0.9986409183446336
2.4640000000000017,0.9986320415364706
2.4800000000000018,0.9986231648072125
2.4960000000000018,0.9986142881568586
2.512000000000002,0.9986054115854083
2.528000000000002,0.9985965350928608
2.544000000000002,0.9985876586792156
2.560000000000002,0.9985787823444718
2.576000000000002,0.9985699060886287
2.592000000000002,0.9985610299116857
2.608000000000002,0.998552153813642
2.624000000000002,0.998543277794497
2.640000000000002,0.99853440185425
2.656000000000002,0.9985255259929002
2.672000000000002,0.998516650210447
2.688000000000002,0.9985077745068895
2.704000000000002,0.9984988988822273
2.720000000000002,0.9984900233364594
2.736000000000002,0.9984811478695853
2.752000000000002,0.9984722724816042
2.768000000000002,0.9984633971725154
2.784000000000002,0.9984545219423183
2.800000000000002,0.9984456467910121
2.816000000000002,0.9984367717185962
2.832000000000002,0.9984278967250698
2.848000000000002,0.9984190218104323
2.864000000000002,0.9984101469746829
2.880000000000002,0.9984012722178209
2.896000000000002,0.9983923975398457
2.912000000000002,0.9983835229407564
2.928000000000002,0.9983746484205525
2.944000000000002,0.9983657739792332
2.960000000000002,0.9983568996167979
2.976000000000002,0.9983480253332457
2.992000000000002,0.9983391511285761
3.0080000000000022,0.9983302770027883
3.0240000000000022,0.9983214029558817
3.0400000000000023,0.9983125289878554
3.0560000000000023,0.9983036550987088
3.0720000000000023,0.9982947812884412
3.0880000000000023,0.9982859075570519
3.1040000000000023,0.9982770339045404
3.1200000000000023,0.9982681603309057
3.1360000000000023,0.9982592868361472
3.1520000000000024,0.9982504134202642
3.1680000000000024,0.998241540083256
3.1840000000000024,0.998232666825122
3.2000000000000024,0.9982237936458613
3.2160000000000024,0.9982149205454733
3.2320000000000024,0.9982060475239574
3.2480000000000024,0.9981971745813127
3.2640000000000025,0.9981883017175387
3.2800000000000025,0.9981794289326346
3.2960000000000025,0.9981705562265996
3.3120000000000025,0.9981616835994331
3.3280000000000025,0.9981528110511345
3.3440000000000025,0.9981439385817029
3.3600000000000025,0.9981350661911378
3.3760000000000026,0.9981261938794384
3.3920000000000026,0.9981173216466038
3.4080000000000026,0.9981084494926337
3.4240000000000026,0.9980995774175271
3.4400000000000026,0.9980907054212834
3.4560000000000026,0.9980818335039019
3.4720000000000026,0.9980729616653818
3.4880000000000027,0.9980640899057226
3.5040000000000027,0.9980552182249234
3.5200000000000027,0.9980463466229836
3.5360000000000027,0.9980374750999026
3.5520000000000027,0.9980286036556795
3.5680000000000027,0.9980197322903136
3.5840000000000027,0.9980108610038043
3.6000000000000028,0.998001989796151
3.6160000000000028,0.9979931186673527
3.632000000000003,0.997984247617409
3.648000000000003,0.9979753766463191
3.664000000000003,0.9979665057540822
3.680000000000003,0.9979576349406977
3.696000000000003,0.9979487642061649
3.712000000000003,0.9979398935504831
3.728000000000003,0.9979310229736515
3.744000000000003,0.9979221524756695
3.760000000000003,0.9979132820565364
3.776000000000003,0.9979044117162514
3.792000000000003,0.997895541454814
3.808000000000003,0.9978866712722233
3.824000000000003,0.9978778011684787
3.840000000000003,0.9978689311435794
3.856000000000003,0.9978600611975248
3.872000000000003,0.9978511913303142
3.888000000000003,0.9978423215419469
3.904000000000003,0.997833451832422
